id,title,price,location,url,img_url,agent_name,agent_company,area,district
412,地铁公园近，4楼厨卫明，实景照 位置好，看房钥匙 ！,2800,淞宝    永清二村 距3号线-水产路1227m,https://sh.58.com/zufang/82452183370203x.shtml?compressed_params=H4sIAAAAAAAAA0XKMRaDIAwA0Nswk0RCGHKAzh7AlxaeuoAVGbx93br-9_ueFVgYIFFAFGAPEiV5nJBI3NZGL6-slMLkiQUjEYQUXd-srt9hVXur69vaX54OwMgu22VzG-enqHeWl-s-ih4_GnOQxnMAAAA=,https://pic4.58cdn.com.cn/anjuke_58/a548f00c6631905557787bfc776550f4?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,贺韬 7日内实拍验真,赢禾地产,43,淞宝
413,铜川路梅岭北路地铁站，电梯一室一厅，业主急租，随时入住！,4000,真如    真如西村 距15号线-梅岭北路607m,https://sh.58.com/zufang/82430940192986x.shtml?compressed_params=H4sIAAAAAAAAA0XKOxLCIBAA0NtQ7ycsS7EHsPYAzo4wwYbEEApzeu1s37zxKoaigpg5EikKoCbNQAsxa2jbHPVWjHNExpQAhCmqhtG8r-_p3a5W-zH_8Nu4SAzFT79v83hWg-DlcX72avsXZI7jXnEAAAA=,https://pic5.58cdn.com.cn/anjuke_58/9d6c5131dcc41eb53fe2bd01f38dfbb5?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,刁联克 7日内实拍验真,我爱我家,00,真如
414,嘉善坊双南两房一厅 精装修价格好谈 出门地铁站 拎包入住,5500,丰庄    嘉善坊 距14号线-真新新村436m,https://sh.58.com/zufang/82442256469210x.shtml?compressed_params=H4sIAAAAAAAAA0XLMRICIQxA0dtQk4SEUOQA1h7AYQTBhl1lKfT0bmf35838-SwGogKQiBEVxINGTR4DEqnr25r1UowSYxQBDd6zELnZ82ivlYc96mjfflb743nEwOxKPvJ1W-97Ne9yuR2fvdr-A51-3yl1AAAA,https://pic7.58cdn.com.cn/anjuke_58/5b32ed98509acda978f33e75d22d786c?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,宋战武 7日内实拍验真,我爱我家,94,丰庄
415,桐南美麓 近南桥科技城 红梅隧道 开发商装修中央空调 可办证,2800,南桥    桐南美麓,https://sh.58.com/zufang/82451717636058x.shtml?compressed_params=H4sIAAAAAAAAA0XMMRKEIAxA0dtQk0RIKHIAaw_gZBZmtQFdpPD22m37583ve1aIEgESBUSB6EFYkscJicRtbfQyZ6UUKDEjEE1BPLu-Wf2ew6pWq-du7V9ezu_FZbtsaeP3Keqd5fW6j6LHA0J93l5yAAAA,https://pic7.58cdn.com.cn/anjuke_58/c86d777238cc3a8f8b49a5921f763f84?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,吴续霞 7日内实拍验真,福恩地产,39,南桥
416,近14.15号线铜川路站 精装2室1厅 诚意出租,6000,真如    绿洲公寓 距14号线-铜川路433m,https://sh.58.com/zufang/82432499557722x.shtml?compressed_params=H4sIAAAAAAAAA0XKMRKEIAxA0dtQkwQwKXKArfcATmZhlm3QFSn09NrZ_vf7LyskTgBCEZEheeCJxWNAInZ1Gb28spJEiDChCN0uwfVq7fsf1vSspW3jCfcNIUWXbbf3MrZPUe8sz_uxFl0v1rhyOHEAAAA=,https://pic4.58cdn.com.cn/anjuke_58/c8045ef9324117651b1a17a74f49dd2d?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,何仁杰 7日内实拍验真,我爱我家,88,真如
417,石泉六村 阳光充足 51平 家电齐全,5500,光新    石泉六村 距7号线-岚皋路645m,https://sh.58.com/zufang/82452045422554x.shtml?compressed_params=H4sIAAAAAAAAA0XLOQ7DIBBA0dtQz2JgpuAAqXOAaBQQuMELRkpuH3dpfvGkP9acMEhAVPZEggFQoijQQszi2jZHeeTE6hdAxQiAkdS70azXY1pP9U79rH20P94HYiB22S57bvN8lwTO8uv67iXtP0Yxgz92AAAA,https://pic7.58cdn.com.cn/anjuke_58/20e8e52798036679ba11219701832523?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,李瑞芳 7日内实拍验真,我爱我家,00,光新
418,近地铁 鸿宝一村南区 四楼 两室一厅 装修全配 看房随时,2500,西渡    鸿宝一村南区 距5号线-西渡477m,https://sh.58.com/zufang/82434089049434x.shtml?compressed_params=H4sIAAAAAAAAA0XKuw3EIAwA0G2oscFgCg-QOgNE1hld0uRHkJLtL92VT3ptMYHECaAEQmRIHjhz8RgxBHbz1lsdTEIhyOgzRYxAkVybdf0eXVe5F-t_vhcgvcH00nHr56eKd2rT9exV9h9MjemKcAAAAA==,https://pic4.58cdn.com.cn/anjuke_58/a17a3af14a9ebe8d26df0ff719cbd05e?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,谢振到 7日内实拍验真,轩杉地产,0,西渡
419,云著深蓝精装3房出租,5300,松江新城    云著深蓝,https://sh.58.com/zufang/82432112412893x.shtml?compressed_params=H4sIAAAAAAAAA0XLMQ7DIAxA0dswY-xgGHyAzj1AZQUEdIC0BKm9fbN1_Hr6syUBHzxAxM25AN5C4BCtI4cYTB1r5lsSjBuQZyZitODQzKq9vJZ2maOXZ7vq0_pecy9_u0Ymb03SU-9jvfcs1mh6nN8jy_EDmiL0YHwAAAA=,https://pic7.58cdn.com.cn/anjuke_58/ed39ac8cf961c1c2186dd4b311f41e23?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,厉欢欢 7日内实拍验真,家日房地产,95,松江新城
420,巨龙台湾城低楼层 1室1厅1卫 34平 拎包入住 办证 可谈,1800,西渡    巨龙台湾城(公寓住宅) 距5号线-西渡842m,https://sh.58.com/zufang/82440357226587x.shtml?compressed_params=H4sIAAAAAAAAA0XKOw7CMAwA0Ntkju3YOIMPwMwBkIUj2qUf0kj09mVjfNLrcxiICkAlRlSQDHrTmrEgkaZpHb3dw6gyMmYBUiionPrky3sfvth3jvHn7wJI4RR--GMdn1eznDyex7k12y58g0NScAAAAA==,https://pic5.58cdn.com.cn/anjuke_58/967e52b6d3b62bf9cf83a7f9b55c6080?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,高文建 7日内实拍验真,宝佳地产,04,西渡
421,育兰二村，精装修，3房2厅2卫，看房方便，性价比高。,4600,马陆    育兰二村 距11号线-马陆1820m,https://sh.58.com/zufang/82441343135322x.shtml?compressed_params=H4sIAAAAAAAAA0XKOw7DIAwA0NswYxMbe_ABOvcAlVVQEqnNjzDk9s3W8UmvzcWAhQE0EaIAR5AsGnHAlCRMa2_1USwpIQ-KOSNFYgpt8mXcuy_29U__876smkPx059rP97VYvDyOq-t2vYDoraLqW8AAAA=,https://pic3.58cdn.com.cn/anjuke_58/48d61299535b775967d78b69ceba0721?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,路上飞 7日内实拍验真,君利地产,0,马陆
422,新上 实拍房源 麦德龙商圈 崧文小学 业主自住首租 看房随时,3200,赵巷    崧文苑,https://sh.58.com/zufang/82451838426715x.shtml?compressed_params=H4sIAAAAAAAAA0XLMQ7DIAxA0dsw2xgMHnyAzj1AZRUUsoS0BKnt6Zst43_SH2tR5MyIQtH7jAyYUxbwwRNl1_oc9VaUJJKI5xQicWBwo9m2vKZt-mvWP-tZl51DAgRX7LB7n-9nVXBWHsd3r7r_AV-5Jah0AAAA,https://pic5.58cdn.com.cn/anjuke_58/4d34b532a5f75f73a0b6fdfe945a0503?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,郑金鹏 7日内实拍验真,易居房友,27,赵巷
423,长寿路地铁口，电梯高区1房1厅，精装修，拎包入住！,4700,长寿路    德怡苑 距3号线-镇坪路386m,https://sh.58.com/zufang/82442323607645x.shtml?compressed_params=H4sIAAAAAAAAA0WLOw6EMAwFb5M6dj52Ch-AmgMgi0TLSohfSMHtyVb7qtFoXv1mgcgRILmAyBAtMHGy6NE5NsveahmyuBSQyFOf5RDI1EW3z9l0k_lHtYdr-9t-AR_BZL113Ns1F7FG83Q_R5HjBdnO2yV2AAAA,https://pic6.58cdn.com.cn/anjuke_58/60423df1be53887bb8b9717847096d5f?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,孙晓杰 7日内实拍验真,我爱我家,0,长寿路
424,好世广场天马晶座 2室1厅1卫 电梯房 精装修53平米,3600,马陆    好世广场天马晶座 距11号线-马陆547m,https://sh.58.com/zufang/82428728154075x.shtml?compressed_params=H4sIAAAAAAAAA0XKOw7CMAwA0Ntk9qd27cEHYOYAyCIRRYK2kGbg9rAxPun1ew1UU0RnITJUQJvNgSZitrJso7dTDXZB4EnEVcCIS19yvb1GrvHMx_jzd9V9LjWPPG_jfW0BJevl-Owt9i-viU8BbwAAAA==,https://pic8.58cdn.com.cn/anjuke_58/85ed39c520910fc5d43d92078b804bd0?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,朱迪 7日内实拍验真,春满屋,68,马陆
425,北新泾地铁！电梯一房一厅！业主自住装修！可办居住证！价格美丽,4000,北新泾    新泾一村 距2号线-北新泾324m,https://sh.58.com/zufang/82440058974299x.shtml?compressed_params=H4sIAAAAAAAAA11SXZOiMBD8N76xS0CBPFhX64WruCgERFFfLD5UDJtZF0TEX3_DXtVd1T1MTWom093TSXMppoTaxCLjiWMYDrF04lBK7bEzNgwyKj_b5jgvpiadGFii-thxhtOoKVM4f7UpTLPj5XEBeYHzvyJOIKAxKtJbuvps6_w4NUY35KL5OBtbTqrRiTnRxqfM0hw6KTTDsk-5TbPcyegoLQ63_nqcysfo43jG8Y_p6-twyj8uefUycV7yT_UqW3X9cUvr8_E2bZ5f5JqaRZ0Gyfq-O22XUan6YNkQ-hTSrUD6Zs31HSRZsE0Dct13m3VsZ03vEsHdhSgZaXhOFFEb8aYW8CxmbdlpTZ-HQOI7SM8C3lktZUHN3RB4XogkxvBNETMPSFZA4ppCZpWQ1BQ839UxQz63EO6Q_QpiFjaShTHPPRi0SB21sUrwLBx6sd_KJvJks90ul6trflpdTGfV59pqZr3XpbXZXqNNjb1qwKCe6sPD-d5pbWkX6333UIvu-ZDs0JaRNd9Hzzb60rZ77_HfvRu4bIOBGmggOIQg450gEOI-JiQqwN49dgeOXwncWQA8LprenonSRW_yqk53AbzBs-E6ATK3ah4voBSaoiysJfpAGPrtLtCTUHBFBNGDmDP03yeIhf7g7hw9JvoCax72DsAZ5tjB_h39QB_VoGGD4cW--Olq3ia6t2m0tM71mZm91NK1rb27vf41Qa0glVNLhvMQNAkbPK8Q7y_2drHzBm4g8CdzvxIVCxTpZshlqstu8KJoeFeqRG2GPdp09xTJvFSoX5VgqiTzvjG_sXPExX81q0Ih_SfyeOtldFjHzBR311T4pu1bZ0HpBi2n5Dcw6PVyZwMAAA==,https://pic3.58cdn.com.cn/anjuke_58/4051c1e22a2360e15287e01aeeb4168c?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,段志灵 7日内实拍验真,我爱我家,45,北新泾
426,新金山花园，3楼，共6层，两个卧室均朝南，地铁口200 Mi,4000,莘庄工业区    新金山花园 距5号线-银都路754m,https://sh.58.com/zufang/82364639590493x.shtml?compressed_params=H4sIAAAAAAAAA11SwZKqOhD9G3fcIaBIFtatsXBefHEgakZkNhYJjhiGHgWjwte_5m5u1Vukuivdp8_pk7TnYkbolARkPAk9LySBS0JK6XQcjj2PjMof2x6XxcynYy_0ief5E-K7NBy1ZQ6nq81h9jxDX2JyOv3AqTte7d8aAgPfD0ZFfsu3P7bRx5k3uiFleCymOVHamYyp54y_tHJo4GpHkYmeFJSqiaajvDjcustxZp6j7-MJ4d-zl5ch099nXf2ahL_0T_1ibH35fcub0_E2a_srueR-0eRJ-nHPvvbvm7LukveW0B5InYkUEsFUJYwi-zwhl8_H7kNOVdstiGCLlSgj0jJNalLvxGu9gr6Y2_LhtJ1eA5F3MDwA9ggsje7A1F2QRY8zB2wiqogDURmklADTyBcPmKSREea6gr9x3ZpoLZnmwNwMjNsLE1Woaz30yNiadsNNu9-_v28v-mt79sNtp53tPPi3KYPd_rLZNVirhhmU1936cLo_HFtOi4_Px7NePfqniQ623ATLz01vN1dn_8mf_-u7wSLa4UENFD2BSqSuDyZaCRYXkKL2KrrLBXJ0cd904DdsOUdvMkHoTpjAgXmWIGbVMpXZ9C0VZZ3UqVoJxDRGFYNf2FtBCr4wLs6sC8kinBMTMPWqMbJHHr8xi7VIJcfaAViEUYbAZIF3RBjK5TnjqIMv7kEevxYnq966_dRNXBbUTfx26Lp_uCXZFfGVmPs-nH30XeGMGPkkR085nKs1LKbHJ2oDIwnuNsS1YHIlWeBYswyge0tbFmcN0_j2Nq3_7MfT4e1FB4U1CvfbpM3gmfyjk8O8wn_gJq2pCf4vjhzhEn2WXVQ0ZqMsU0QQ7kA3dZpX-A_5-O_sbQMAAA==,https://pic5.58cdn.com.cn/anjuke_58/4ca46482ee6eb44e8580c9369003f017?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,贾尚运,锦忱地产,83,莘庄工业区
427,空房出租随时看房桐南美麓 2室2厅1卫 79平 电梯房,2700,南桥    桐南美麓,https://sh.58.com/zufang/82452010169946x.shtml?compressed_params=H4sIAAAAAAAAA12SX3OiMBTFv41vtESUPw_Oji500oISEUX74oRgxdDcahAUPv1e25ndmX3IXCY3_O45J6lPxYR4DrHJaOwOhy6xTeJ6nueM3NFwSAblV1MfXouJ5Y1HJhnZY8d2rZFDBnXJ4XhpOEyAw-XEv_7t4HEHKYOCX_nqq9HiMBkOrjiI28PCdnPLKFzOjZFrciM_CMvwvFxwnG8P3XzAi_21Ox8m8j74PBzx98_J8_PjS3yeRPU0dp_El3qWjTr_unJ9PFwndX8hZ24VmsfZut19bOdJqbp4XhOvZ3LRg_QroCrWNGi3PCbn99tmnTp53QWE0SBipU9qKogiasOmKoK-mDXlzag7sQSStiBDG-jNbjw_Zshi1GuZNGNGgp1O_RBIXjCZLplUBSPKAhJEEPhLRs2IfVevgtRf1tJfplSEQM0dSLP_YeVL7JF00cg6CWW93c7nq7P4WJ0sd9UJYzWz33Rpb7bnZKOxVz0YXqi65f7Y3oymdIr1--2uolt_l_6-KRP79T3pm-RibN_D-3_nrqhrgws1eDGj8NCNGSgCWd5Dpnrm-W0aPGbcbJYJq6EirmmA-XmYjYia086C9mWGeUWqxPyIMWumvtWgPy3zAsgCvSGXBEtNTQsZbUp9S9PFI-sK-y3DTNF3xQiE2NsD9bGmLsg80hRQB-xQwwZXmC7Y78AIN0nb8GRuH_XRtzpp8LVjvAWdeRmjVpDK1dJ3gUJcZ36BmVfI-8veRjv0m-Js-Kl0UbHKQX8vOcvsGd53rqeOjT4tmPobVSYZ9LtYdy-ZokGhper1VITfzG-22LMsb6GvInxbFs4J1_Nkj2_KUNlrpiXed-eUipoFlCL6A0LipzZkAwAA,https://pic2.58cdn.com.cn/anjuke_58/1bb6a385d05e4c36a568eed33e2b20b2?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,余海莲,甄选好房,34,南桥
428,西郊百联旁!精装修两房一厅！近同仁医院 东展小学 凌空携程！,5000,北新泾    金虹苑小区 距2号线-北新泾1640m,https://sh.58.com/zufang/82431920428634x.shtml?compressed_params=H4sIAAAAAAAAA11SS5OiMBD-N96YMUZ5HKwtKZjNLIpBMypzsYCgEIYeBYPir99mLlu1h1SnutPd3yNtKefEsYhJpjN7MrGJOSa24zjW1J5OJmRUfOs2f5dz6szIdEqJNXZmDrXoqC0SOF91AvM0Lx8lqBLO_5LYgQMnI5ncku23brJ8PhndcJc1nZ7oSUqDWifHmM7kxEizxDIyk5j5KU-SDJcm8njrL_lcPUZf-Rnbv-avr8Mt-yqz6mVmv2Tf9avS9eXXLWnO-W3ePq_kklDZJOv9RxefDqtNUffrVUucJ1cQNSyruMoo30N8SNbk8nnffQgrbXufcOYveeGRlmWkJvWOL-olPKWri7vR9lkERHSgAhPY3dSOt26YHwHLJN8LPCHlwguApBKYHwPxlqBS2TBYQuXFsPcl94cYViC8qFVeJFgWABvHoMaIzas4SyOsxSLUqt0Eqj0cVqvtJTttS2pv-8zYuuafpjB3h8tm12CtGmY4Qd1Hx3N3N3RhyY_P-6Ne3p8P5R11sTHfPzdPvbkah8_g8d-7G_jeDg9icNacQQSq7riqK1DeGrFTxNIJ_2fHExZhpBc1bfu3gvfhjqtxB6U0dQ-YA-QQoM5-BcWbyx0vapA7alDxfR3zvTNwRD3CTjCPNiwkwETH9_6wj2CNciUCrB2BeRiF_aOdSgNRxgFiCPzOTMKFPOv0rT9Y4_WYmXUTvh37_negSXzF3oq7lEJJ0afUBhZKnBPA4ElZReBb-QO5gBIE_RhixJlYCtQffSbocdqiV3qfIrdNCq50685bIrcOmDYGLesenj96iR-MAbhVhLif6GXMBy99y35HjQVLUcN3FzoL_8p4qXuPAKn_AoZgIA1iAwAA,https://pic3.58cdn.com.cn/anjuke_58/800339b6de26a4772c2e58b768e6061e?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,段志灵 7日内实拍验真,我爱我家,64,北新泾
429,实拍实房，近协信星光广场，文苑小区精装南北两室一厅，送宽带,4800,江湾    文苑小区(虹口) 距1号线-汶水路1710m,https://sh.58.com/zufang/82197577133021x.shtml?compressed_params=H4sIAAAAAAAAA11SXZOiMBD8N75llwjy8WBd6cFWdlEIiKK-WEBUDJusBgHh19-4W3VXdQ-pSTIzPd2d1Bc2xY6FTWxM7PHYxqaGbcdxLMM2xmM8Kr-a-vjOprozxoZhQYXjaIZljOoyk-dbk8kpv8Cuy-S_K6jHhm2OWHbPVl-NKo7T8egOk46GOXZybCPbZhNksCxHmTax0fFkTbSTfjK1sTnK2OHeX49T_hh9Hs_Q_jl9fX3uis9LUb1M7JfiS7zyRlx_3TN1Pt6n9XDD10xnKgvTdbs7bZdxKfpwWWNnkCRfUKItJJFY8iLaZiG-7rvNOrHyuvcwJd6Cli6uSYEFFhs6Ews5sHlTdqjui0jipJXcNyXpzMZxdzLNW8olVjyIZApnz_UlzmGOt6O4GBTPQ8kBM3GxJJr-E51KJm5UczdKSOHD_U5ybaDcrSjJI8ixJGh4Hfu83m6Xy9W1OK0uur3qC7Samx-qNDfba7xRkKueGI4v-uhwbjvUlBZb77uHWHTDg7uHpozN9308NPENbff-47-6O_DdfHMmTkh5AN4EoSIJxKKVqdcC3zbxnjP8OSUykjN3qPs3RFMPvHlDKtuFDRd63cuWknekuFXKnuYK9IH2HXjNQFMIfgwSa-CfBCxXV8RjFAdMkRyDf63iLgP9PuQOkjxjYkvuQH_Q0jTYAYcNLD8J6G8P-Zu4bbJ4aZ7V2dV7jrK1hT68XrtNgKvkwgY8G944rFPA9dwK8P5ibxc70JtUwOUnkqCilYUoF4OCNwZNupp5rCZdLvpiI0gCf4mhJtWYnAncpKKSqfC_Mb-xC8D1KjqvIsqdFub462V8gD-FZGvlog10Qfy8IW9zkTbmH-q2EidlAwAA,https://pic2.58cdn.com.cn/anjuke_58/99e729709ee41d03fd75083993f0e89d?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,纪记敏,我爱我家,0,江湾
430,简约清新装修风，豪华家具家电配置，电梯3房，密码锁，干净清爽,6500,上海大学    经纬学府阳光家园 距7号线-南陈路1749m,https://sh.58.com/zufang/82333307889245x.shtml?compressed_params=H4sIAAAAAAAAA11S226jMBD9m7zRYki4PESrdk3lllwMIRDyEoGdhpjaTSAmga_fSVa7K63QaMbMzPGZM26PfIp8FzloPPEsy0OOiTzf992xN7YsNKq-dbt_51Pbtz3PMl1n4noOgkRbFepw1oWaPqKqOPLipvf__kOTY0_MES8uxepbN2w_tUYXuI6zkpmWWRjcKy1j7OwLw7M805i4nxZDiMMt9qjgu0t_2k_FbfS1P0D71_T5-R6xryOrnybeE_uWz0LL049L0Rz2l2k7nNGpsHlTLLN1l39u5nEl--W8Rf6g0P1LZo3wlyoL-KZYotP2mq4Tt2z7AFESzGiFUUsYkkim9EXO1MBfdXU12p5F0NspETqKXB3tY65I2dEsiWiGc5qZkUpwqFCJAH9QwuwoMW3IDSrAiAq_hvwfH7UCRwlhoSJmDrUDFbimpLxjdMlCizYORbvZzOerE_tcHW1v1TNj9ep8NJWTbk5x2kCuvmP4oeyj3aG7Grpy-Xp7vcnZdbgJvNNV7Lxv40HHZ2OzDW__1V2AVwoGHPwlFWwGMwwqUzbEiGaLnAbAJXjwrCXxa02SriUlB-1SKhacvnJHVdpoiUSqYjntYkdm_kz5OGpEmasMNEAMZluAdgEYHhKC7YYEA0WgbcagRoJ-CvRKQsjtFMHgE08JH_bBYE8qBw4pWJgs6M_ACNO400U8dw7NAdu9MIq1a3wEvXmeAFclpNcI7Cmilm2GOcxQA95f7M0sh3mTGl7Cb08WNa3dUnZvmRIw55GXzQsbWhJ0usdpI5itipzTTg4S4UhDDYXeB-YDm-1gx1BTdwot4IzD9Tze3d8UcIkaorisFjDvW6Uqt_wFaGEiLWoDAAA=,https://pic3.58cdn.com.cn/anjuke_58/e22dd47786a46f3ed3586e35320653a7?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,吴丹丹,中原地产,12,上海大学
431,龙盛佳苑 采光好 48平 电梯房,5500,阳城永和    龙盛佳苑 距7号线-行知路290m,https://sh.58.com/zufang/81732646611675x.shtml?compressed_params=H4sIAAAAAAAAA1VR0W6jOhD9m7yxjYECfohWTWHXFUmws0683JcKcAqBepriQApfvxOtdK_ug3WsGc85x2fsWa8IDUlA_MfIdSMSLElEKQ39yHddsmg-Bnt60SsvCgj1AoK1MHgk3sI2BdSfQwGrCS9Vc4J6-oC6Of3XwTHXi0K60MW1-PUx9NVp5S6ud8XTW1CGEXW8yA0cX-vIocSnDtWu69PSdd3KXxT69TpdTqv2a_F-qnH8ffXwcL9V7-eq-_YYfas-zEM7mMv3a9HXp-vKzp_kUni6LzJ1GPO339t9Y6ZsawkVnMDMVTJyFQuulvp3kZHLP7fjQYalnRLCWbLhTUwsq4gh5sifzAZmvR6am2OnSgCRI7RpAOwWDDQW0C4zjpFAu9OcGcQ4lQw85M-AGAGqQk2jgUHK26rjytwR52QK505AEs-SxRveyg2oBOu7DJhMeRc-JbNOknmz_Zn5zdr6ZWTfnPWPr-fni_r5fKgb58Cwd02Rw5NT-HoIP8thGoKXSeT1yPPlthP2aXBMfdPLZv811EFXj_9_94V-Lbt7jr2e7bqeQQdkN4IqCRCKmKScxqgRNjCBNtNNwTnPMYfMstvaKHPsJxjNOheGVJ1RYQlq15mxSoHRjDOJOUjMddnxlhKuZIZ8om9LDS1qtKC5AuxXXt_CLJNY2DYWiJ1VcuRkOQPBnaAHm6DPJGwv8Y_ksH9pEmfw9sQRfUizpBHDpQy3jyxHXTlaRYVVMenPnuBsl4KMu3-56-Mn_rdDbfIXY_SyTGHaN7ypNujtiH-f-TrPh6fEs6wUHGv9lMyYR2ZUNUMD-d0jnjv3jLw58r2Cwt2T8p5XhPm-SsYD3Gk-4G6HKVxzFpNByT9y1izecAMAAA==,https://pic8.58cdn.com.cn/anjuke_58/5a280069fe57cebec01d547e828d6d74?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,古鹏辉,我爱我家,68,阳城永和
432,东安四村 精装修 60平 拎包入住，包网络，包维修，可养宠物,7000,斜土路    东安四村 距7号线-东安路724m,https://sh.58.com/zufang/82444852264794x.shtml?compressed_params=H4sIAAAAAAAAA11RXZOiMBD8N765SwD5eLCu1oK97KGSICviiwXBFYOZdcGg-Otv9OWq7iE1qfSku6enO1ZT4rvEIfbEM02POAbxfN93bc82TTKqv3W3_6imlj-xDN-z7YljW65HRl1dwOFHFzC9HfcXfdL_XrDdMYk1qopLsfrWrdhPzdEFhbyJWZbVhIxdV5Rj2yTl2CttMRbEr_x94bqOIUZFtbsM5_1U3kan_QG_n6avr4-bOB1F8zLxXsS3epVanX9divawv0y7-w85F1bVFnH22edfm0VSqyFedMS_MxnmrVzeIVM5I2W-KWJy3l7Xn6lbdkNIGA3nrA5IRwVRRK3Zm5rDvZrp-jruBsGBpD3IyAF6dbQfxIwiJyl7lgUVoylv0yACUlbYF7eoxajKgRgWhE-8B_9RgwbSgHcy4CkVEVAjB2mgt6BhtOSIWelSyy6JZLfZLBars_haHS1vNYjxaub8aWtnvTkn6xax5sHhR2rgu0N_HevarT6315uaX-83Gex0nTgf2-Suk5_xZhvd_uu7oK81HvTgx09fsuQtTZtWih79xOi3T0PUGNwMspLg7LOOqp4N4ZpJn-tjbkGfON2QOIo6paphziiQx3ytxBweXBR5pIghA4459SkNrJYuOcg0Blo2LFMxI-rOqBEhtgMaYE09kJj9Q4uEUXrMI_QRhb1TLN-qgy7fh41rxAZ1VLt83w3D70iT_Af_N2xmWXC0cFelB3RZIVcEj70cGw6hu7_hPKhNoHlWjnuZY4YV1O8zLZe8o8Zc9QLnE1zNcktl16wbgLdDGOshmKPXRjXBk_PJPWs4Q55OqjtQiFDD-8CcEbPYm5vpLMTdRljBwhz-Ak6RiUZjAwAA,https://pic2.58cdn.com.cn/anjuke_58/6be3e1a1c63a30bd47022f5e3f024661?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,赵明炬,我爱我家,82,斜土路
